"id","name","status","category","productType","img","SEO_title","SEO_desc","SEO_keyword","spec1","spec1Value","spec2","spec2Value","spec3","spec3Value","sku","cost","sale_price","compare_price","benefit","shipment_type","length","width","height","weight","weightUnit","stockPolicy","stock","save_stock","barcode"
689,"拉菲爾大理石茶几","","","","","","","","","灰白紋","","小號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
689,"拉菲爾大理石茶几","","","","","","","","","灰白紋","","中號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
689,"拉菲爾大理石茶几","","","","","","","","","灰白紋","","大號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
689,"拉菲爾大理石茶几","","","","","","","","","純白","","小號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
689,"拉菲爾大理石茶几","","","","","","","","","純白","","中號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
689,"拉菲爾大理石茶几","","","","","","","","","純白","","大號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","上架","","商品  ","https://d3jnmi1tfjgtti.cloudfront.net/file/122538856/DALL·E 2024-11-04 11.16.09 - A custom-made 'Chris' wardrobe designed with a sleek, modern aesthetic. The wardrobe features high-quality wood panels in a light, natural finish, wit.webp","克里斯訂製衣櫃，白色、灰色、深木色可選","選擇克里斯訂製衣櫃，提供白色、灰色、深木色，適合90cm、120cm、150cm的需求，給你最佳的使用體驗。","","顏色","白色","尺寸","90cm","","","",0,4000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","白色","","120cm","","","",0,3500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","白色","","150cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","灰色","","90cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","灰色","","120cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","灰色","","150cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","深木色","","90cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","深木色","","120cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
688,"克里斯訂製衣櫃","","","","","","","","","深木色","","150cm","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
687,"黑色耳機","上架","","商品  ","https://d3jnmi1tfjgtti.cloudfront.net/file/guest/size1440_s*px$_s4s9sfsas6s7s0s8_截圖2024-02-28下午3.08.13.png","","","","顏色","深黑","","","","","",0,4000,0,0,"不計算運費",0,0,0,0,"KG","追蹤",10,"0",""
687,"黑色耳機","","","","","","","","","鐵灰","","","","","",0,3500,0,0,"不計算運費",0,0,0,0,"KG","追蹤",10,"0",""
687,"黑色耳機","","","","","","","","","黑白","","","","","",0,3200,0,0,"不計算運費",0,0,0,0,"KG","追蹤",10,"0",""
686,"北歐風實木餐桌","上架","","商品  ","https://d3jnmi1tfjgtti.cloudfront.net/file/122538856/DALL·E 2024-11-04 11.13.58 - A Scandinavian-style solid wood dining table in a minimalist dining room setting. The table has a simple yet elegant design, showcasing natural wood g.webp","北歐風實木餐桌 - 優雅的餐桌選擇","選擇北歐風實木餐桌，帶給您的家居新氣象。","","顏色","淺木色","尺寸","4人座","","","",0,3500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","淺木色","","6人座","","","",0,3000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","淺木色","","8人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","胡桃木色","","4人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","胡桃木色","","6人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","胡桃木色","","8人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","黑色","","4人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","黑色","","6人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
686,"北歐風實木餐桌","","","","","","","","","黑色","","8人座","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","上架","","商品  ","https://d3jnmi1tfjgtti.cloudfront.net/file/122538856/DALL·E 2024-11-04 11.14.41 - A stylish Lorenzo solid wood coffee table with a simple yet elegant design. The table features a natural wood finish, showcasing the unique grain patt.webp","洛倫佐 實木茶几 - 精美家具","選擇洛倫佐實木茶幾，結合簡約設計與實用性，讓居家生活更添風格。","","顏色","黑色","尺寸","小號","","","",0,2500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","黑色","","中號","","","",0,2000,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","黑色","","大號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","白色","","小號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","白色","","中號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","白色","","大號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","胡桃木色","","小號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","胡桃木色","","中號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
685,"洛倫佐 實木茶几","","","","","","","","","胡桃木色","","大號","","","",0,1500,0,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
681,"豪華舒適沙發","上架","","商品  ","https://d3jnmi1tfjgtti.cloudfront.net/file/122538856/DALL·E 2024-11-04 09.47.35 - A luxurious and comfortable modern sofa displayed in a stylish living room setting. The sofa is made with high-quality, durable materials and has a sl.webp","豪華舒適沙發 - 家具選擇","發現我們的豪華舒適沙發，完美結合了質量與設計。適合任何家居環境，提升您的生活品質。","","顏色","灰色","材質","真皮","","","",0,25000,30000,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
681,"豪華舒適沙發","","","","","","","","","米色","","布料","","","",0,20000,25000,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
681,"豪華舒適沙發","","","","","","","","","深藍色","","真皮","","","",0,27000,32000,0,"依重量計算",0,0,0,"1","KG","追蹤",0,"0",""
